COLOR,BLOCK,LOT,"PROPERTY
ADDRESS",ADDRESS,TIER,STATUS,District,MBLR
small_blue,1235,15,1190 HAIGHT ST,"1190 HAIGHT ST,SAN FRANCISCO CA",4,Non-Compliant,5,SF1235015
small_yellow,4720,29,1 REUEL CT,"1 REUEL CT,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",10,SF4720029
small_blue,1238,22,270 DIVISADERO ST,"270 DIVISADERO ST,SAN FRANCISCO CA",4,Non-Compliant,5,SF1238022
small_blue,3588,62,629 GUERRERO ST,"629 GUERRERO ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8,SF3588062
small_yellow,5503,16,3129 FOLSOM ST,"3129 FOLSOM ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9,SF5503016
small_blue,1244,27,1457 HAIGHT ST,"1457 HAIGHT ST,SAN FRANCISCO CA",4,Non-Compliant,5,SF1244027
small_blue,3589,61,147 LEXINGTON ST,"147 LEXINGTON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3589061
small_yellow,5518,1,10 COSO AV,"10 COSO AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9,SF5518001
small_blue,1247,24,1667 HAIGHT ST,"1667 HAIGHT ST,SAN FRANCISCO CA",4,Non-Compliant,5,SF1247024
small_blue,3589,82,186 LEXINGTON ST,"186 LEXINGTON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3589082
small_blue,1217,20,300 DIVISADERO ST,"300 DIVISADERO ST,SAN FRANCISCO CA",4,Non-Compliant,5,SF1217020
small_blue,1218,1,1101 OAK ST,"1101 OAK ST,SAN FRANCISCO CA",4,Non-Compliant,5,SF1218001
small_yellow,5642,44,17 GODEUS ST,"17 GODEUS ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9,SF5642044
small_blue,3609,26,991 VALENCIA ST,"991 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3609026
small_yellow,5643,18,269 COLERIDGE ST,"269 COLERIDGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9,SF5643018
small_blue,3609,22,3256 21ST ST,"3256 21ST ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3609022
small_blue,3609,29,969 VALENCIA ST,"969 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3609029
small_yellow,6414,27,1240 GENEVA AV,"1240 GENEVA AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",11,SF6414027
small_blue,1435,1,201 CLEMENT ST,"201 CLEMENT ST,SAN FRANCISCO CA",4,Non-Compliant,1,SF1435001
small_blue,3637,019C,3254 23RD ST,"3254 23RD ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3637019C
small_yellow,6469,15,1 LOWELL ST,"1 LOWELL ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",11,SF6469015
small_blue,1530,23,430 15TH AV,"430 15TH AV,SAN FRANCISCO CA",4,Non-Compliant,1,SF1530023
small_blue,3639,13,2987 22ND ST,"2987 22ND ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3639013
small_yellow,6470,001C,5625 MISSION ST,"5625 MISSION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",11,SF6470001C
small_blue,1538,1,405 06TH AV,"405 06TH AV,SAN FRANCISCO CA",4,Non-Compliant,1,SF1538001
small_blue,3639,34,2913 22ND ST,"2913 22ND ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3639034
small_yellow,6501,45,669 GRAND VIEW AV,"669 GRAND VIEW AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6501045
small_blue,3641,22,3172 24TH ST,"3172 24TH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3641022
small_yellow,5856,28,40 GAVEN ST,"40 GAVEN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9,SF5856028
small_blue,1411,10,2118 CLEMENT ST,"2118 CLEMENT ST,SAN FRANCISCO CA",4,Non-Compliant,1,SF1411010
small_blue,3609,6,2434 MISSION ST,"2434 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3609006
small_yellow,5925,15,24 FELTON ST,"24 FELTON ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9,SF5925015
small_blue,1414,21,1828 CLEMENT ST,"1828 CLEMENT ST,SAN FRANCISCO CA",4,Non-Compliant,1,SF1414021
small_blue,3616,15,1075 VALENCIA ST,"1075 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3616015
small_yellow,6084,19,15 RUSSIA AV,"15 RUSSIA AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",11,SF6084019
small_blue,1426,4,225 07TH AV,"225 07TH AV,SAN FRANCISCO CA",4,Non-Compliant,1,SF1426004
small_blue,3632,5,1038 GUERRERO ST,"1038 GUERRERO ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8,SF3632005
small_yellow,6156,28,3190 SAN BRUNO AV,"3190 SAN BRUNO AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9,SF6156028
small_blue,1434,19,3836 GEARY BL,"3836 GEARY BL,SAN FRANCISCO CA",4,Non-Compliant,1,SF1434019
small_blue,3637,27,2637 MISSION ST,"2637 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF3637027
small_blue,1372,16,169 12TH AVE,"169 12TH AVE,SAN FRANCISCO CA",4,Non-Compliant,1,SF1372016
small_blue,1381,020A,182 22ND AV,"182 22ND AV,SAN FRANCISCO CA",4,Non-Compliant,1,SF1381020A
small_yellow,5686,43,1200 CORTLAND AV,"1200 CORTLAND AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9,SF5686043
small_blue,1402,17,395 31ST AV,"395 31ST AV,SAN FRANCISCO CA",4,Non-Compliant,1,SF1402017
small_blue,117,5,501 COLUMBUS AV,"501 COLUMBUS AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0117005
small_blue,0464A,6,3445 PIERCE ST,"3445 PIERCE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0464A006
small_blue,117,17,575 COLUMBUS AV,"575 COLUMBUS AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0117017
small_blue,489,8,2300 LOMBARD ST,"2300 LOMBARD ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0489008
small_blue,121,16,1083 UNION ST,"1083 UNION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0121016
small_blue,490,003A,2240 LOMBARD ST,"2240 LOMBARD ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0490003A
small_blue,124,2,1861 HYDE ST,"1861 HYDE ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0124002
small_yellow,6637,7,200 30TH ST,"200 30TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6637007
small_blue,88,1,1653 GRANT AV,"1653 GRANT AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0088001
small_blue,0442A,23,3560 PIERCE ST,"3560 PIERCE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0442A023
small_blue,3582,74,3983 17TH ST,"3983 17TH ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet.",8,SF3582074
small_yellow,6637,36,121 DAY ST,"121 DAY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6637036
small_blue,104,40,449 FILBERT ST,"449 FILBERT ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0104040
small_blue,0442A,15,50 CAPRA WAY,"50 CAPRA WAY,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0442A015
small_yellow,6637,1,1652 DOLORES ST,"1652 DOLORES ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6637001
small_blue,115,24,453 UNION ST,"453 UNION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0115024
small_blue,0443A,5,44 CERVANTES BL,"44 CERVANTES BL,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0443A005
small_yellow,6653,1,401 30TH ST,"401 30TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6653001
small_blue,116,1,1499 GRANT AV,"1499 GRANT AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0116001
small_blue,0443A,1,1701 BEACH ST,"1701 BEACH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0443A001
small_yellow,6632,38,349 29TH ST,"349 29TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6632038
small_blue,4037,1,1301 18TH ST,"1301 18TH ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",10,SF4037001
small_yellow,6634,11,52 DAY ST,"52 DAY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6634011
small_blue,0436F,36,3620 FILLMORE ST,"3620 FILLMORE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0436F036
small_blue,3554,2,1906 MISSION ST,"1906 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet.",9,SF3554002
small_yellow,6634,001B,133 29TH ST,"133 29TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6634001B
small_blue,0438A,6,3759 FILLMORE ST,"3759 FILLMORE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0438A006
small_blue,3568,12,590 VALENCIA ST,"590 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet.",8,SF3568012
small_yellow,6637,40,147 DAY ST,"147 DAY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6637040
small_blue,74,5,840 GREENWICH ST,"840 GREENWICH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0074005
small_blue,0440A,008A,1830 BEACH ST,"1830 BEACH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0440A008A
small_blue,3576,55,3490 18TH ST,"3490 18TH ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet.",9,SF3576055
small_yellow,6631,1,1604 SANCHEZ ST,"1604 SANCHEZ ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6631001
small_yellow,6631,3,1630 SANCHEZ ST,"1630 SANCHEZ ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6631003
small_blue,3777,30,570 04TH ST,"570 04TH ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",6,SF3777030
small_blue,124,1,1201 GREEN ST,"1201 GREEN ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0124001
small_blue,147,4,1319 STOCKTON ST,"1319 STOCKTON ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0147004
small_blue,515,4,3145 FILLMORE ST,"3145 FILLMORE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0515004
small_blue,158,9,1401 MASON ST,"1401 MASON ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0158009
small_blue,520,36,1741 GREENWICH ST,"1741 GREENWICH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0520036
small_blue,159,37,835 BROADWAY,"835 BROADWAY ,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0159037
small_blue,181,5,1325 MASON ST,"1325 MASON ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0181005
small_blue,132,29,1340 GRANT AV,"1340 GRANT AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0132029
small_blue,497,007B,3006 GOUGH ST,"3006 GOUGH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0497007B
small_blue,132,51,1350 GRANT AV,"1350 GRANT AV,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0132051
small_blue,505,6,3010 OCTAVIA ST,"3010 OCTAVIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0505006
small_blue,143,36,357 VALLEJO ST,"357 VALLEJO ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0143036
small_blue,506,18,3110 LAGUNA ST,"3110 LAGUNA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0506018
small_blue,144,7,400 BROADWAY,"400 BROADWAY ,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0144007
small_blue,510,6,2206 GREENWICH ST,"2206 GREENWICH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0510006
small_blue,491,27,3345 FILLMORE ST,"3345 FILLMORE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0491027
small_blue,492,30,1995 CHESTNUT ST,"1995 CHESTNUT ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0492030
small_blue,129,1,1555 POWELL ST,"1555 POWELL ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0129001
small_blue,494,19,1731 CHESTNUT ST,"1731 CHESTNUT ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0494019
small_blue,130,12,2 EMERY LN,"2 EMERY LN,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",3,SF0130012
small_blue,495,12,1770 LOMBARD ST,"1770 LOMBARD ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0495012
small_blue,53,3,2001 STOCKTON ST,"2001 STOCKTON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0053003
small_blue,53,002A,2015 STOCKTON ST,"2015 STOCKTON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0053002A
small_yellow,6600,1,201 DUNCAN ST,"201 DUNCAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6600001
small_blue,143,15,1090 MONTGOMERY ST,"1090 MONTGOMERY ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0143015
small_blue,6635,1,3300 MISSION ST,"3300 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF6635001
small_yellow,6601,43,250 28TH ST,"250 28TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6601043
small_blue,144,9,426 BROADWAY,"426 BROADWAY ,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0144009
small_blue,6660,44,55 30TH ST,"55 30TH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF6660044
small_blue,146,8,670 BROADWAY,"670 BROADWAY ,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0146008
small_blue,6941,58,290 MIRAMAR AV,"290 MIRAMAR AV,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",7,SF6941058
small_blue,147,008A,728 BROADWAY,"728 BROADWAY ,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0147008A
small_yellow,6591,010A,416 DUNCAN ST,"416 DUNCAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6591010A
small_blue,76,17,1906 POWELL ST,"1906 POWELL ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0076017
small_blue,6531,24,329 SAN JOSE AV,"329 SAN JOSE AV,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8,SF6531024
small_yellow,6593,42,201 27TH ST,"201 27TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6593042
small_blue,90,8,1811 POWELL ST,"1811 POWELL ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0090008
small_blue,6531,1,1406 VALENCIA ST,"1406 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8,SF6531001
small_yellow,6594,22,186 DUNCAN ST,"186 DUNCAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6594022
small_blue,114,1,301 UNION ST,"301 UNION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0114001
small_blue,6570,1,1106 CAPP ST,"1106 CAPP ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF6570001
small_yellow,6595,015A,29 27TH ST,"29 27TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6595015A
small_blue,131,1,1363 GRANT AV,"1363 GRANT AV,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0131001
small_blue,6596,15,3264 MISSION ST,"3264 MISSION ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF6596015
small_yellow,6576,20,1451 GUERRERO ST,"1451 GUERRERO ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",9,SF6576020
small_yellow,6577,32,3763 CESAR CHAVEZ ST,"3763 CESAR CHAVEZ ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6577032
small_blue,6510,21,3783 24TH ST,"3783 24TH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8,SF6510021
small_yellow,6580,26,1351 NOE ST,"1351 NOE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6580026
small_blue,6514,10,1360 VALENCIA ST,"1360 VALENCIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8,SF6514010
small_yellow,6580,19,462 27TH ST,"462 27TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6580019
small_blue,74,009B,888 GREENWICH ST,"888 GREENWICH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0074009B
small_blue,6518,27,905 CAPP ST,"905 CAPP ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",9,SF6518027
small_blue,148,31,1443 POWELL ST,"1443 POWELL ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0148031
small_yellow,6616,14,36 VALLEY ST,"36 VALLEY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6616014
small_blue,222,24,1148 TAYLOR ST,"1148 TAYLOR ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0222024
small_blue,931,1,3255 BRODERICK ST,"3255 BRODERICK ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",2,SF0931001
small_blue,250,16,1499 CALIFORNIA ST,"1499 CALIFORNIA ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0250016
small_blue,1181,014C,730 DIVISADERO ST,"730 DIVISADERO ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",5,SF1181014C
small_blue,252,4,1005 JONES ST,"1005 JONES ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0252004
small_blue,0418A,14,7 CASA WY,"7 CASA WY,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",2,SF0418A014
small_yellow,6615,16,164 VALLEY ST,"164 VALLEY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6615016
small_blue,184,27,1550 HYDE ST,"1550 HYDE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0184027
small_blue,90,4,1841 POWELL ST,"1841 POWELL ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",3,SF0090004
small_yellow,6615,50,101 28TH ST,"101 28TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6615050
small_blue,185,28,1864 LARKIN ST,"1864 LARKIN ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0185028
small_blue,0462A,1,95 CERVANTES BL,"95 CERVANTES BL,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",2,SF0462A001
small_yellow,6615,034C,143 28TH ST,"143 28TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6615034C
small_blue,185,2,1555 HYDE ST,"1555 HYDE ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0185002
small_blue,498,17,2900 FRANKLIN ST,"2900 FRANKLIN ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",2,SF0498017
small_yellow,6615,40,192 VALLEY ST,"192 VALLEY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6615040
small_blue,190,21,1025 JACKSON ST,"1025 JACKSON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0190021
small_blue,505,1,1601 LOMBARD ST,"1601 LOMBARD ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",2,SF0505001
small_yellow,6601,38,315 DUNCAN ST,"315 DUNCAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6601038
small_blue,148,22,859 VALLEJO ST,"859 VALLEJO ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0148022
small_yellow,6612,15,444 VALLEY ST,"444 VALLEY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6612015
small_blue,3580,1,500 CHURCH ST,"500 CHURCH ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",8,SF3580001
small_yellow,6614,3,1606 CHURCH ST,"1606 CHURCH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6614003
small_blue,154,14,1444 PACIFIC AV,"1444 PACIFIC AV,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0154014
small_blue,87,47,485 GREENWICH ST,"485 GREENWICH ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",3,SF0087047
small_yellow,6614,1,1602 CHURCH ST,"1602 CHURCH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6614001
small_blue,181,22,1098 JACKSON ST,"1098 JACKSON ST,SAN FRANCISCO CA",4,"Work Complete, CFC Issued",3,SF0181022
small_blue,89,1,1763 STOCKTON ST,"1763 STOCKTON ST,SAN FRANCISCO CA",4,"Work Complete, No CFC Issued yet",3,SF0089001
small_yellow,6601,42,246 28TH ST,"246 28TH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8,SF6601042
small_blue,3577,32,531 GUERRERO ST,"531 GUERRERO ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8,SF3577032
small_blue,3578,30,475 DOLORES ST,"475 DOLORES ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8,SF3578030
small_blue,3576,44,51 SYCAMORE ST,"51 SYCAMORE ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3576044
small_blue,3572,017A,2023 FOLSOM ST,"2023 FOLSOM ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3572017A
small_blue,3576,86,3331 17TH ST,"3331 17TH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3576086
small_blue,3576,19,33 SAN CARLOS ST,"33 SAN CARLOS ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3576019
small_blue,3576,91,675 VALENCIA ST,"675 VALENCIA ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3576091
small_blue,3576,2,2114 MISSION ST,"2114 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3576002
small_blue,3577,47,60 DEARBORN ST,"60 DEARBORN ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8,SF3577047
small_blue,3576,92,3321 17TH ST,"3321 17TH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3576092
small_blue,3569,5,2032 MISSION ST,"2032 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3569005
small_blue,3569,44,535 VALENCIA ST,"535 VALENCIA ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3569044
small_blue,3576,54,3484 18TH ST,"3484 18TH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3576054
small_blue,3570,46,135 CAPP ST,"135 CAPP ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3570046
small_blue,3576,53,3478 18TH ST,"3478 18TH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3576053
small_blue,3570,047A,2943 16TH ST,"2943 16TH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3570047A
small_blue,3576,66,30 SYCAMORE ST,"30 SYCAMORE ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3576066
small_blue,3572,19,2011 FOLSOM ST,"2011 FOLSOM ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3572019
small_blue,3569,40,567 VALENCIA ST,"567 VALENCIA ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3569040
small_blue,3569,4,2026 MISSION ST,"2026 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3569004
small_blue,3589,53,195 LEXINGTON ST,"195 LEXINGTON ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3589053
small_blue,3588,2,714 VALENCIA ST,"714 VALENCIA ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8,SF3588002
small_blue,3590,37,3351 18TH ST,"3351 18TH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3590037
small_blue,3589,84,3476 19TH ST,"3476 19TH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3589084
small_blue,3590,27,2261 MISSION ST,"2261 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3590027
small_blue,3589,109,2250 MISSION ST,"2250 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3589109
small_blue,3595,30,2315 MISSION ST,"2315 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3595030
small_blue,3589,11,2260 MISSION ST,"2260 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3589011
small_blue,3578,27,3682 18TH ST,"3682 18TH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8,SF3578027
small_blue,3587,38,547 DOLORES ST,"547 DOLORES ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8,SF3587038
small_blue,3587,49,3665 18TH ST,"3665 18TH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8,SF3587049
small_blue,3587,21,3638 19TH ST,"3638 19TH ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8,SF3587021
small_blue,3587,35,565 DOLORES ST,"565 DOLORES ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",8,SF3587035
small_blue,3589,16,2284 MISSION ST,"2284 MISSION ST,SAN FRANCISCO CA",4,"Permit Submitted, CFC Required by 9/15/20",9,SF3589016
