COLOR,BLOCK,LOT,"PROPERTY
ADDRESS",ADDRESS,TIER,STATUS,District
small_yellow,0753,008,1580 GOLDEN GATE AV,"1580 GOLDEN GATE AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0726,014,1440 STEINER ST,"1440 STEINER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0686,027,1725 SUTTER ST,"1725 SUTTER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0754,006,1440 GOLDEN GATE AV,"1440 GOLDEN GATE AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0776,014,930 SCOTT ST,"930 SCOTT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0775,019A,956 PIERCE ST,"956 PIERCE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0794,011,564 GROVE ST,"564 GROVE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0793,018,486 GROVE ST,"486 GROVE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0793,031,417 FULTON ST,"417 FULTON ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0776,015,936 SCOTT ST,"936 SCOTT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0853,018,147 PAGE ST,"147 PAGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0852,003A,106 HAIGHT ST,"106 HAIGHT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0852,003,100 HAIGHT ST,"100 HAIGHT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0852,020,241 PAGE ST,"241 PAGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0858,032,235 BUCHANAN ST,"235 BUCHANAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0858,031,295 BUCHANAN ST,"295 BUCHANAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0856,001,47 OCTAVIA ST,"47 OCTAVIA ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0852,008,172 HAIGHT ST,"172 HAIGHT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0850,003E,398 HAIGHT ST,"398 HAIGHT ST,SAN FRANCISCO CA",3,"Work complete, CFC Issued",5
small_yellow,0848,002G,627 PAGE ST,"627 PAGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0867,043,423 WALLER ST,"423 WALLER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0866,024,511 WALLER ST,"511 WALLER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_yellow,0862,033,100 SCOTT ST,"100 SCOTT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0862,012,648 WALLER ST,"648 WALLER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0868,027,371 WALLER ST,"371 WALLER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0868,033,339 WALLER ST,"339 WALLER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0862,028,715 HAIGHT ST,"715 HAIGHT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0861,066,100 PIERCE ST,"100 PIERCE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0861,002,237 STEINER ST,"237 STEINER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0860,048,206 STEINER ST,"206 STEINER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0827,017,510 STEINER ST,"510 STEINER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0827,022,548 STEINER ST,"548 STEINER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,1409,010,351 24TH AV,"351 24TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,0830,024,549 FELL ST,"549 FELL ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,1409,042,318 25TH AV,"318 25TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,0830,014,500 BUCHANAN ST,"500 BUCHANAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,1407,049,325 26TH AV,"325 26TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,0829,025,647 FELL ST,"647 FELL ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,1406,005,331 27TH AV,"331 27TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,0829,020A,574 HICKORY ST,"574 HICKORY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0838,008,124 PAGE ST,"124 PAGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0837,002,23 FRANKLIN ST,"23 FRANKLIN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,1413,047,266 21ST AV,"266 21ST AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,0831,001,355 OCTAVIA ST,"355 OCTAVIA ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,1412,021,262 22ND AVE,"262 22ND AVE,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,0830,053,400 OAK ST,"400 OAK ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,1401,021,7015 CALIFORNIA ST,"7015 CALIFORNIA ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,0829,021,675 FELL ST,"675 FELL ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,1401,020,7025 CALIFORNIA ST,"7025 CALIFORNIA ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1387,010,251 27TH AV,"251 27TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",2
small_yellow,1386,034,234 27TH AV,"234 27TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",2
small_yellow,0838,028,249 OAK ST,"249 OAK ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0843,015,668 PAGE ST,"668 PAGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0843,006,425 FILLMORE ST,"425 FILLMORE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0842,024,673 OAK ST,"673 OAK ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0842,008,530 PAGE ST,"530 PAGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0846,021,214 SCOTT ST,"214 SCOTT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0845,018,890 PAGE ST,"890 PAGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0844,012,764 PAGE ST,"764 PAGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0844,007,728 PAGE ST,"728 PAGE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0841,001,501 OAK ST,"501 OAK ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0840,001,355 LAGUNA ST,"355 LAGUNA ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0124,034,1287 GREEN ST,"1287 GREEN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0122,027D,1125 UNION ST,"1125 UNION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0122,025,1159 UNION ST,"1159 UNION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0121,024,1019 UNION ST,"1019 UNION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0125,013,1812 HYDE ST,"1812 HYDE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0124,047,1801 HYDE ST,"1801 HYDE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0124,005,1841 HYDE ST,"1841 HYDE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0121,003,1931 JONES ST,"1931 JONES ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0120,008,980 GREEN ST,"980 GREEN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0117,007,644 GREEN ST,"644 GREEN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0130,031,679 GREEN ST,"679 GREEN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0129,017,880 VALLEJO ST,"880 VALLEJO ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0126,031,1097 GREEN ST,"1097 GREEN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0126,045,1800 LEAVENWORTH ST,"1800 LEAVENWORTH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0132,014,15 SAN ANTONIO PL,"15 SAN ANTONIO PL,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0132,003,1223 KEARNY ST,"1223 KEARNY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0125,005A,1811 LEAVENWORTH ST,"1811 LEAVENWORTH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0125,107,1845 LEAVENWORTH ST,"1845 LEAVENWORTH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0125,007,1250 VALLEJO ST,"1250 VALLEJO ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0125,014,1818 HYDE ST,"1818 HYDE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0104,037,28 BOB KAUFMAN AL,"28 BOB KAUFMAN AL,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0100,028,1950 TAYLOR ST,"1950 TAYLOR ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0926,009,3301 BRODERICK ST,"3301 BRODERICK ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0100,022,892 UNION ST,"892 UNION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0912,004,3820 DIVISADERO ST,"3820 DIVISADERO ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0099,009,988 UNION ST,"988 UNION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0875,002A,402 DUBOCE AV,"402 DUBOCE AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_yellow,0104,007,1425 KEARNY ST,"1425 KEARNY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0104,008,1413 KEARNY ST,"1413 KEARNY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0104,015,100 VARENNES ST,"100 VARENNES ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0104,044,139 VARENNES ST,"139 VARENNES ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0868,003,73 WEBSTER ST,"73 WEBSTER ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0099,005,940 UNION ST,"940 UNION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0872,008,34 BUCHANAN ST,"34 BUCHANAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_yellow,0872,008A,40 BUCHANAN ST,"40 BUCHANAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",8
small_yellow,0869,017,164 HERMANN ST,"164 HERMANN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0869,009,109 BUCHANAN ST,"109 BUCHANAN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",5
small_yellow,0106,038,218 UNION ST,"218 UNION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0115,055,401 UNION ST,"401 UNION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0115,022,471 UNION ST,"471 UNION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0114,019,360 GREEN ST,"360 GREEN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0114,031,1360 KEARNY ST,"1360 KEARNY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0116,040,24 JASPER PL,"24 JASPER PL,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0116,016,538 GREEN ST,"538 GREEN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0115,052,421 UNION ST,"421 UNION ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0115,011,412 GREEN ST,"412 GREEN ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0114,011,1207 MONTGOMERY ST,"1207 MONTGOMERY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0113,046,1228 MONTGOMERY ST,"1228 MONTGOMERY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,6748,003,4010 MISSION ST,"4010 MISSION ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6692,053,32 RICHLAND AV,"32 RICHLAND AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6665,102,158 LAIDLEY ST,"158 LAIDLEY ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6655,061,313 30TH ST,"313 30TH ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6617,011,122 29TH ST,"122 29TH ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6615,039,186 VALLEY ST,"186 VALLEY ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6637,038,119 DAY ST,"119 DAY ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6635,027,785 SAN JOSE AV,"785 SAN JOSE AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",9
small_yellow,6634,030,22 DAY ST,"22 DAY ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6621,045,2211 CASTRO ST,"2211 CASTRO ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,0053,005,434 CHESTNUT ST,"434 CHESTNUT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0050,016A,2436 JONES ST,"2436 JONES ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0050,001A,1050 COLUMBUS AV,"1050 COLUMBUS AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0026,007,812 BAY ST,"812 BAY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,7515A,075,5 RED ROCK WY,"5 RED ROCK WY,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,7504A,003,5016 DIAMOND HEIGHTS BL,"5016 DIAMOND HEIGHTS BL,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,0045,010B,777 BAY ST,"777 BAY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0044,011,649 BAY ST,"649 BAY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0039,023,125 BAY ST,"125 BAY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0026,019C,865 NORTH POINT ST,"865 NORTH POINT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,6563,040,4125 26TH ST,"4125 26TH ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6552,005,1376 CHURCH ST,"1376 CHURCH ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6551,019,3860 26TH ST,"3860 26TH ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6545,011,530 CLIPPER ST,"530 CLIPPER ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6567,004,1414 GUERRERO ST,"1414 GUERRERO ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6566,008B,1348 DOLORES ST,"1348 DOLORES ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6533,007,1330 GUERRERO ST,"1330 GUERRERO ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6527,071,1069 CAPP ST,"1069 CAPP ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",9
small_yellow,6527,002,107 CYPRESS ST,"107 CYPRESS ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",9
small_yellow,6527,007,1438 SOUTH VAN NESS AV,"1438 SOUTH VAN NESS AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",9
small_yellow,6599,010,60 28TH ST,"60 28TH ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6596,016,137 TIFFANY AV,"137 TIFFANY AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",9
small_yellow,6594,035,157 27TH ST,"157 27TH ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6591,010,408 DUNCAN ST,"408 DUNCAN ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6601,005,1574 CHURCH ST,"1574 CHURCH ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6569,020,530 BARTLETT ST,"530 BARTLETT ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",9
small_yellow,6590,047,570 DUNCAN ST,"570 DUNCAN ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6582,027,4225 CESAR CAHVEZ ST,"4225 CESAR CAHVEZ ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6581,053,524 27TH ST,"524 27TH ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",8
small_yellow,6569,019,520 BARLETT ST,"520 BARLETT ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",9
small_yellow,0073,009A,962 GREENWICH ST,"962 GREENWICH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0073,006,942 GREENWICH ST,"942 GREENWICH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0076,001A,1869 STOCKTON ST,"1869 STOCKTON ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0076,015,666 GREENWICH ST,"666 GREENWICH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0074,009,860 GREENWICH ST,"860 GREENWICH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0074,009C,864 GREENWICH ST,"864 GREENWICH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0087,018,459 GREENWICH ST,"459 GREENWICH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0078,055,241 TELEGRAPH HILL BL,"241 TELEGRAPH HILL BL,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0077,030,1848 STOCKTON ST,"1848 STOCKTON ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0076,003,1847 STOCKTON ST,"1847 STOCKTON ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0092,023,126 VALPARAISO ST,"126 VALPARAISO ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0092,001,901 GREENWICH ST,"901 GREENWICH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0087,023,425 GREENWICH ST,"425 GREENWICH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0096,046,1245 FILBERT ST,"1245 FILBERT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0096,004,2037 HYDE ST,"2037 HYDE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0095,028,1221 GREENWICH ST,"1221 GREENWICH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0094,017,2124 HYDE ST,"2124 HYDE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0097,039,1147 FILBERT ST,"1147 FILBERT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0097,028,2054 HYDE ST,"2054 HYDE ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0097,050,2033A LEAVENWORTH ST,"2033A LEAVENWORTH ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0062,032,454 LOMBARD ST,"454 LOMBARD ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0062,013,434 LOMBARD ST,"434 LOMBARD ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0061,041,1725 KEARNY ST,"1725 KEARNY ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0061,012,1820 GRANT AV,"1820 GRANT AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0054,040,241 FRANCISCO ST,"241 FRANCISCO ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0053,002B,2025 STOCKTON ST,"2025 STOCKTON ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0062,043,1821 GRANT AV,"1821 GRANT AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0062,014,444 LOMBARD ST,"444 LOMBARD ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0062,023,367 CHESTNUT ST,"367 CHESTNUT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0062,005,1831 GRANT AV,"1831 GRANT AV,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0062,017B,490 LOMBARD ST,"490 LOMBARD ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0073,003,2127 TAYLOR ST,"2127 TAYLOR ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0064,002,2055 POWELL ST,"2055 POWELL ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0064,006,2027 POWELL ST,"2027 POWELL ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0064,017,2100 MASON ST,"2100 MASON ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0063,025,461 CHESTNUT ST,"461 CHESTNUT ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0073,018,857 LOMBARD ST,"857 LOMBARD ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0071,033,1025 LOMBARD ST,"1025 LOMBARD ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",2
small_yellow,0066,007,860 LOMBARD ST,"860 LOMBARD ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,0066,012,2318 JONES ST,"2318 JONES ST,SAN FRANCISCO CA",3,"Work Complete, CFC Issued",3
small_yellow,1581,007G,695 38TH AV,"695 38TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1571,005L,2738 BALBOA ST,"2738 BALBOA ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1571,016A,3735 ANZA ST,"3735 ANZA ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1569,038,3525 ANZA ST,"3525 ANZA ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1591,010,679 48TH AV,"679 48TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1591,012,677 48TH AV,"677 48TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1588,001,601 45TH AV,"601 45TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1606,021,3700 CABRILLO ST,"3700 CABRILLO ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1604,028,717 40TH AV,"717 40TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1593,032,4640 BALBOA ST,"4640 BALBOA ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1591,011,681 48TH AV,"681 48TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1634,017,932 CABRILLO ST,"932 CABRILLO ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1620,022,710 25TH AV,"710 25TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1620,001,701 24TH AV,"701 24TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1654,044,1045 CABRILLO ST,"1045 CABRILLO ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1649,011F,3024 FULTON ST,"3024 FULTON ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1644,016,2550 FULTON ST,"2550 FULTON ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1637,026,646 08TH AV,"646 08TH AV,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1664,001,2015 CABRILLO ST,"2015 CABRILLO ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
small_yellow,1664,030,5027 CALIFORNIA ST,"5027 CALIFORNIA ST,SAN FRANCISCO CA",3,"Permit Submitted, CFC Required by 9/15/19",1
